state,saledate,productcategoryname,dollarcount,dollarweight,dollartotal
MA,7/14/20,Shake/Trim,0,40,40
MA,7/13/19,Concentrate,0,9376.81,9376.81
MA,9/7/20,Infused (edible),287652,0,287652
MA,2/14/19,Buds,17983.95,297844.53,315828.48
MA,1/18/19,Shake/Trim (by strain),0,8629.33,8629.33
MA,2/6/21,Infused (edible),730133.93,0,730133.93
MA,1/21/20,Shake/Trim (by strain),0,8897.5,8897.5
MA,4/30/21,Kief,0,4621.83,4621.83
MA,2/7/21,Infused (edible),230468.5,0,230468.5
MA,2/21/20,Shake/Trim (by strain),0,13731.25,13731.25
MA,6/16/20,Shake/Trim,0,140,140
MA,8/23/20,Raw Pre-Rolls,0,218121.61,218121.61
MA,2/2/19,Concentrate (Each),246077.57,0,246077.57
MA,8/24/19,Concentrate (Each),604528.17,0,604528.17
MA,11/10/20,Concentrate,0,29280.81,29280.81
MA,1/21/19,Buds,12202.8,204257.73,216460.53
MA,7/27/20,Concentrate,0,21391.51,21391.51
MA,2/15/21,Concentrate,0,34871.86,34871.86
MA,6/2/21,Raw Pre-Rolls,0,418311.16,418311.16
MA,6/6/19,Raw Pre-Rolls,0,36686.63,36686.63
MA,8/5/19,Infused (non-edible),93055.82,0,93055.82
MA,8/6/19,Raw Pre-Rolls,0,51807.42,51807.42
MA,11/26/18,Infused (non-edible),2700.43,0,2700.43
MA,9/8/19,Shake/Trim,0,1375,1375
MA,4/19/19,Infused (non-edible),41132.48,0,41132.48
MA,9/9/20,Shake/Trim (by strain),0,4500,4500
MA,2/5/19,Infused (non-edible),26934.93,0,26934.93
MA,11/28/20,Raw Pre-Rolls,0,355171.31,355171.31
MA,9/28/19,Concentrate,0,27868,27868
MA,9/26/19,Shake/Trim (by strain),0,7328.75,7328.75
MA,4/13/21,Concentrate (Bulk),0,112,112
MA,6/29/19,Infused (edible),267753.32,0,267753.32
MA,1/11/21,Infused (non-edible),9668.81,0,9668.81
MA,1/22/20,Vape Product,185664.78,0,185664.78
MA,10/22/19,Infused (non-edible),7262.54,0,7262.54
MA,3/24/20,Concentrate,0,9258.53,9258.53
MA,8/22/20,Buds,0,1499234.96,1499234.96
MA,9/28/19,Kief,0,2561.5,2561.5
MA,8/13/19,Concentrate,0,1766.96,1766.96
MA,6/19/19,Buds,0,580384.79,580384.79
MA,10/30/20,Shake/Trim (by strain),0,16745.7,16745.7
MA,11/11/19,Infused Pre-Rolls,0,594,594
MA,9/4/19,Infused (non-edible),91950.21,0,91950.21
MA,8/5/19,Infused Pre-Rolls,0,907.2,907.2
MA,7/1/19,Concentrate,0,6711.19,6711.19
MA,6/21/19,Buds,0,828915.49,828915.49
MA,1/17/19,Shake/Trim (by strain),0,4189.2,4189.2
MA,12/26/20,Concentrate (Each),241906.77,0,241906.77
MA,3/22/20,Infused Pre-Rolls,0,9221,9221
MA,1/1/21,Vape Product,327049.88,0,327049.88
MA,11/4/20,Vape Product,395573.89,0,395573.89
MA,9/20/19,Shake/Trim,0,2032.75,2032.75
MA,12/26/20,Infused (edible),518987.44,0,518987.44
MA,5/22/21,Kief,0,5140.66,5140.66
MA,5/6/21,Infused (non-edible),12099.74,0,12099.74
MA,9/22/20,Shake/Trim (by strain),0,6406,6406
MA,12/18/19,Shake/Trim (by strain),0,13802.9,13802.9
MA,11/28/20,Kief,0,6302.03,6302.03
MA,6/29/19,Raw Pre-Rolls,0,42596.07,42596.07
MA,5/20/21,Infused Pre-Rolls,0,17402.15,17402.15
MA,6/3/20,Infused (edible),251082.19,0,251082.19
MA,1/20/21,Concentrate (Each),153431.17,0,153431.17
MA,3/7/20,Infused (non-edible),18646.29,0,18646.29
MA,1/16/20,Infused Pre-Rolls,0,17563.07,17563.07
MA,6/25/20,Infused (non-edible),9588.99,0,9588.99
MA,7/11/19,Shake/Trim,0,240,240
MA,6/9/19,Buds,0,562665.23,562665.23
MA,8/5/19,Raw Pre-Rolls,0,37479.17,37479.17
MA,4/24/19,Shake/Trim,0,1182.95,1182.95
MA,7/8/19,Concentrate (Each),416931.4,0,416931.4
MA,8/11/20,Infused Pre-Rolls,0,6772.46,6772.46
MA,1/24/19,Concentrate (Each),166010.93,0,166010.93
MA,5/27/20,Infused Pre-Rolls,0,6430,6430
MA,1/19/21,Concentrate (Each),142182.28,0,142182.28
MA,9/16/19,Concentrate (Each),325846.82,0,325846.82
MA,5/21/19,Infused (non-edible),55540.35,0,55540.35
MA,9/3/19,Raw Pre-Rolls,0,74751.63,74751.63
MA,6/26/20,Shake/Trim,0,50,50
MA,1/9/21,Shake/Trim,0,1265,1265
MA,12/8/20,Concentrate (Each),134477.91,0,134477.91
MA,1/3/21,Vape Product,462276.89,0,462276.89
MA,8/25/19,Infused (non-edible),96402.12,0,96402.12
MA,8/25/19,Concentrate,0,4374,4374
MA,4/11/21,Concentrate (Bulk),0,140,140
MA,5/19/21,Kief,0,3022.89,3022.89
MA,11/24/19,Infused (non-edible),9988.42,0,9988.42
MA,4/27/21,Vape Product,524680.64,0,524680.64
MA,7/14/19,Concentrate,0,5729.11,5729.11
MA,5/3/21,Infused (edible),359183.49,0,359183.49
MA,6/16/19,Concentrate,0,8766.6,8766.6
MA,3/18/19,Shake/Trim (by strain),0,4984.08,4984.08
MA,3/6/19,Infused (non-edible),2373.08,0,2373.08
MA,3/27/21,Infused Beverage,35186.57,0,35186.57
MA,6/12/20,Buds,0,1025714.71,1025714.71
MA,8/30/20,Infused (non-edible),13313.05,0,13313.05
MA,3/9/20,Buds,0,760908.73,760908.73
MA,12/17/20,Buds,0,397595.36,397595.36
MA,8/21/19,Raw Pre-Rolls,0,55148.53,55148.53
MA,12/9/19,Concentrate (Each),133369.8,0,133369.8
MA,11/9/19,Concentrate,0,23256,23256
MA,1/7/21,Infused Pre-Rolls,0,9320.46,9320.46
MA,2/1/20,Vape Product,382248.41,0,382248.41
MA,3/6/21,Infused Pre-Rolls,0,15107.47,15107.47
MA,2/19/21,Vape Product,507905.08,0,507905.08
MA,10/21/19,Shake/Trim (by strain),0,6387,6387
MA,10/29/20,Infused (edible),348436.6,0,348436.6
MA,11/11/20,Raw Pre-Rolls,0,274858.51,274858.51
MA,8/1/19,Infused (edible),201778.81,0,201778.81
MA,12/13/20,Raw Pre-Rolls,0,281661.25,281661.25
MA,10/24/19,Kief,0,2752.38,2752.38
MA,6/2/19,Buds,3.53,553084.16,553087.69
MA,3/21/19,Infused (edible),91004.75,0,91004.75
MA,5/16/19,Shake/Trim,0,1136.23,1136.23
MA,4/30/21,Infused (edible),638606.79,0,638606.79
MA,3/9/20,Concentrate (Each),133087.09,0,133087.09
MA,2/21/21,Vape Product,588548.43,0,588548.43
MA,6/8/20,Kief,0,2485.18,2485.18
MA,10/9/19,Shake/Trim,0,2090.75,2090.75
MA,8/17/19,Suppository,64,0,64
MA,7/27/20,Raw Pre-Rolls,0,206110.06,206110.06
MA,7/5/19,Infused (edible),265899.63,0,265899.63
MA,10/11/19,Raw Pre-Rolls,0,177414.48,177414.48
MA,8/6/20,Infused (non-edible),10577.99,0,10577.99
MA,12/12/19,Raw Pre-Rolls,0,156077.01,156077.01
MA,8/20/19,Infused (edible),168496.19,0,168496.19
MA,3/22/19,Concentrate,180,6010.22,6190.22
MA,5/12/19,Concentrate (Each),302402.95,240,302642.95
MA,12/27/19,Infused Pre-Rolls,0,15920.78,15920.78
MA,9/21/19,Raw Pre-Rolls,0,104966.97,104966.97
MA,11/26/20,Buds,0,30007.11,30007.11
MA,6/19/19,Infused (edible),171140.77,0,171140.77
MA,6/24/20,Infused Pre-Rolls,0,7113.11,7113.11
MA,6/11/20,Raw Pre-Rolls,0,153930.78,153930.78
MA,3/17/20,Infused (non-edible),4862.53,0,4862.53
MA,3/6/20,Raw Pre-Rolls,0,243328.5,243328.5
MA,7/24/20,Raw Pre-Rolls,0,302845.48,302845.48
MA,1/13/21,Infused (non-edible),10314.36,0,10314.36
MA,1/20/21,Buds,0,1163575.3,1163575.3
MA,10/12/20,Kief,0,2536.99,2536.99
MA,7/26/20,Kief,0,2417.67,2417.67
MA,1/14/19,Shake/Trim (by strain),0,6046.16,6046.16
MA,3/13/21,Infused Pre-Rolls,0,14041.19,14041.19
MA,3/4/20,Infused Pre-Rolls,0,1605,1605
MA,6/6/19,Concentrate,0,6229.53,6229.53
MA,2/21/19,Shake/Trim,0,206.57,206.57
MA,12/24/19,Infused (edible),330251.31,0,330251.31
MA,2/11/21,Concentrate,0,43655.37,43655.37
MA,2/22/19,Buds,27841.09,386439.12,414280.21
MA,1/13/20,Infused Pre-Rolls,0,14414.66,14414.66
MA,10/4/20,Infused (edible),379945.83,0,379945.83
MA,2/14/21,Vape Product,497203.73,0,497203.73
MA,4/8/19,Shake/Trim,0,959.38,959.38
MA,3/3/21,Buds,0,1298902.4,1298902.4
MA,5/30/21,Infused (non-edible),17676.77,0,17676.77
MA,8/13/20,Vape Product,448841.05,0,448841.05
MA,1/31/20,Concentrate,0,21801,21801
MA,1/10/19,Shake/Trim (by strain),0,6058.4,6058.4
MA,1/11/21,Shake/Trim (by strain),0,7652.25,7652.25
MA,1/31/21,Infused (non-edible),11060.54,0,11060.54
MA,1/12/19,Infused (edible),61586.56,0,61586.56
MA,5/27/21,Shake/Trim,0,374.46,374.46
MA,6/27/19,Shake/Trim (by strain),0,2948,2948
MA,1/2/20,Infused Pre-Rolls,0,12502.63,12502.63
MA,10/13/19,Infused (non-edible),15912.38,0,15912.38
MA,1/22/21,Shake/Trim (by strain),0,21950.01,21950.01
MA,1/9/21,Infused Pre-Rolls,0,12881.67,12881.67
MA,11/6/20,Concentrate (Each),192348.05,0,192348.05
MA,5/30/19,Infused (non-edible),67505.31,0,67505.31
MA,2/15/19,Concentrate (Each),290065.36,0,290065.36
MA,1/27/20,Infused Pre-Rolls,0,60,60
MA,5/2/21,Infused (edible),471345.2,0,471345.2
MA,8/8/19,Buds,0,664126.1,664126.1
MA,9/21/19,Concentrate (Each),554359.42,0,554359.42
MA,2/6/20,Infused Pre-Rolls,0,216,216
MA,10/26/20,Shake/Trim,0,570,570
MA,9/17/20,Buds,0,1334860.37,1334860.37
MA,12/24/18,Infused (non-edible),11556.01,0,11556.01
MA,1/24/21,Infused Pre-Rolls,0,12430,12430
MA,9/3/20,Shake/Trim (by strain),0,7631.25,7631.25
MA,1/15/19,Buds,1511.72,224690.23,226201.95
MA,1/29/19,Concentrate (Each),131601.96,0,131601.96
MA,9/25/19,Kief,0,1671.68,1671.68
MA,4/12/19,Raw Pre-Rolls,0,16939.92,16939.92
MA,11/18/19,Concentrate,0,14813.7,14813.7
MA,12/7/20,Concentrate (Each),124826.35,0,124826.35
MA,2/21/19,Concentrate (Each),185483.65,0,185483.65
MA,2/15/20,Shake/Trim (by strain),0,11383.75,11383.75
MA,8/2/19,Infused Pre-Rolls,0,990,990
MA,4/26/21,Infused (edible),350959.76,0,350959.76
MA,2/8/20,Concentrate (Each),227323.29,0,227323.29
MA,3/18/19,Concentrate (Each),193747.97,0,193747.97
MA,3/19/20,Buds,0,915505.07,915505.07
MA,3/18/19,Buds,15180.98,294080.79,309261.77
MA,5/17/19,Buds,739.71,691517.08,692256.79
MA,6/18/20,Kief,0,2823.63,2823.63
MA,3/14/20,Infused Pre-Rolls,0,15740.16,15740.16
MA,2/22/20,Kief,0,425,425
MA,11/4/19,Infused (edible),200113.91,0,200113.91
MA,11/19/19,Kief,0,1760.2,1760.2
MA,3/25/21,Concentrate,0,26549.48,26549.48
MA,6/15/19,Raw Pre-Rolls,0,31794.14,31794.14
MA,3/13/20,Infused (edible),576850.88,0,576850.88
MA,3/26/21,Infused (non-edible),14148.23,0,14148.23
MA,8/25/20,Raw Pre-Rolls,0,224658.89,224658.89
MA,2/4/21,Raw Pre-Rolls,0,319838.81,319838.81
MA,9/2/19,Shake/Trim (by strain),0,3907.6,3907.6
MA,12/19/20,Raw Pre-Rolls,0,415383.23,415383.23
MA,5/7/19,Shake/Trim (by strain),0,9355.98,9355.98
MA,8/3/19,Raw Pre-Rolls,0,81122.88,81122.88
MA,10/11/20,Concentrate,0,30307.07,30307.07
MA,7/19/19,Concentrate (Each),539845.03,0,539845.03
MA,7/1/20,Infused (edible),349545.6,0,349545.6
MA,3/1/20,Infused (non-edible),17048.48,0,17048.48
MA,3/9/20,Kief,0,645,645
MA,8/1/20,Infused (edible),443723.12,0,443723.12
MA,10/19/20,Concentrate,0,27109.32,27109.32
MA,4/14/19,Infused (non-edible),24242.57,0,24242.57
MA,5/5/19,Shake/Trim (by strain),0,5590.38,5590.38
MA,3/1/21,Concentrate,0,39902.48,39902.48
MA,12/6/18,Kief,0,25,25
MA,7/14/20,Concentrate (Each),151565.74,0,151565.74
MA,3/30/20,Raw Pre-Rolls,0,392,392
MA,1/14/20,Kief,0,315,315
MA,10/29/19,Concentrate (Each),115331.24,0,115331.24
MA,6/10/19,Kief,0,5.05,5.05
MA,12/22/20,Infused Pre-Rolls,0,3696.09,3696.09
MA,2/10/21,Infused (non-edible),10130,0,10130
MA,5/25/20,Shake/Trim (by strain),0,6651.99,6651.99
MA,1/23/20,Infused Pre-Rolls,0,4040,4040
MA,9/15/20,Infused (non-edible),13584.95,0,13584.95
MA,12/30/20,Infused (non-edible),12555.19,0,12555.19
MA,4/8/19,Concentrate,0,9473.19,9473.19
MA,2/10/20,Raw Pre-Rolls,0,142095.01,142095.01
MA,12/19/19,Kief,0,3544.98,3544.98
MA,7/29/20,Shake/Trim (by strain),0,8818.97,8818.97
MA,10/22/19,Infused (edible),206017.1,0,206017.1
MA,3/29/21,Raw Pre-Rolls,0,354896.84,354896.84
MA,9/23/19,Buds,0,561240.17,561240.17
MA,1/21/21,Buds,0,1260127.63,1260127.63
MA,11/15/20,Concentrate,0,34202.7,34202.7
MA,3/20/20,Shake/Trim (by strain),0,18399.99,18399.99
MA,3/15/20,Infused (non-edible),10491.12,0,10491.12
MA,11/7/19,Buds,0,737313.52,737313.52
MA,8/26/19,Infused (edible),166751.14,0,166751.14
MA,12/24/20,Shake/Trim (by strain),0,15138.6,15138.6
MA,1/15/20,Buds,0,779490.57,779490.57
MA,7/30/19,Raw Pre-Rolls,0,56234.1,56234.1
MA,3/14/19,Buds,18231.34,334936.53,353167.87
MA,9/23/19,Concentrate,0,7697.87,7697.87
MA,11/27/18,Concentrate (Each),124495.78,0,124495.78
MA,10/17/20,Concentrate (Each),230634.58,0,230634.58
MA,9/7/20,Infused Pre-Rolls,0,12309.16,12309.16
MA,3/16/19,Infused (edible),151373.92,0,151373.92
MA,5/11/21,Buds,0,1380799.91,1380799.91
MA,9/29/19,Buds,0,795602.73,795602.73
MA,1/4/21,Shake/Trim,0,1712.5,1712.5
MA,1/2/20,Concentrate (Each),161980.77,0,161980.77
MA,2/15/19,Infused (non-edible),48887.75,0,48887.75
MA,11/28/18,Concentrate,0,19043.18,19043.18
MA,6/7/19,Concentrate (Each),477652.16,801,478453.16
MA,9/22/20,Concentrate (Each),135271.92,0,135271.92
MA,1/23/20,Concentrate (Each),160823.64,0,160823.64
MA,3/21/21,Infused Beverage,23068.63,0,23068.63
MA,4/19/19,Infused (edible),235026.59,0,235026.59
MA,1/3/20,Infused Pre-Rolls,0,12767.65,12767.65
MA,1/28/21,Infused (non-edible),7654.54,0,7654.54
MA,4/17/19,Buds,3070.84,445987.44,449058.28
MA,9/25/20,Buds,0,1636740.33,1636740.33
MA,3/2/20,Kief,0,1490,1490
MA,10/27/20,Raw Pre-Rolls,0,253636.09,253636.09
MA,1/25/20,Infused (non-edible),21322.98,0,21322.98
MA,1/4/21,Concentrate (Each),162567.22,0,162567.22
MA,10/18/19,Infused (non-edible),13328.63,0,13328.63
MA,3/18/21,Infused (non-edible),9503.66,0,9503.66
MA,1/27/19,Buds,18941.31,303615.99,322557.3
MA,9/4/19,Infused (edible),171187.22,0,171187.22
MA,7/13/20,Infused (non-edible),9632.84,0,9632.84
MA,1/20/21,Raw Pre-Rolls,0,290790.89,290790.89
MA,3/29/21,Kief,0,2374.79,2374.79
MA,11/3/19,Infused Pre-Rolls,0,1865.17,1865.17
MA,8/6/19,Shake/Trim (by strain),0,4196.29,4196.29
MA,5/1/19,Buds,715.46,452657.77,453373.23
MA,2/19/20,Buds,0,804500.89,804500.89
MA,8/1/20,Concentrate,0,26282.1,26282.1
MA,4/26/19,Shake/Trim,0,891.21,891.21
MA,12/28/18,Buds,2790.18,243489.15,246279.33
MA,9/21/19,Buds,0,929701.45,929701.45
MA,5/19/21,Raw Pre-Rolls,0,410538.49,410538.49
MA,3/23/21,Infused (non-edible),8584.16,0,8584.16
MA,1/12/20,Shake/Trim (by strain),0,14265.85,14265.85
MA,1/14/21,Concentrate,0,47718.59,47718.59
MA,12/28/19,Shake/Trim (by strain),0,18401.6,18401.6
MA,3/14/21,Concentrate (Each),201008.46,0,201008.46
MA,12/23/20,Concentrate,0,52535,52535
MA,9/29/20,Concentrate,0,23920.72,23920.72
MA,5/11/21,Infused Pre-Rolls,0,14190.26,14190.26
MA,6/10/19,Concentrate,0,2408.5,2408.5
MA,5/27/19,Infused (non-edible),35013.32,0,35013.32
MA,3/14/19,Concentrate (Each),213571.44,0,213571.44
MA,9/7/20,Infused (non-edible),11646.13,0,11646.13
MA,3/30/20,Concentrate,0,80,80
MA,1/7/20,Concentrate (Each),125656.93,0,125656.93
MA,3/6/19,Infused (edible),88209.47,0,88209.47
MA,9/3/20,Shake/Trim,0,865,865
MA,3/25/19,Infused (edible),114603.1,0,114603.1
MA,6/8/19,Infused (edible),236480.38,0,236480.38
MA,10/5/19,Concentrate,0,22657.03,22657.03
MA,2/21/19,Buds,17260.14,280069.07,297329.21
MA,8/12/20,Shake/Trim (by strain),0,6223.75,6223.75
MA,8/20/20,Concentrate,0,25403.33,25403.33
MA,8/4/20,Infused (edible),264924.96,0,264924.96
MA,3/20/20,Kief,0,1278,1278
MA,11/10/20,Infused (edible),274402.22,0,274402.22
MA,3/3/20,Buds,0,811878.19,811878.19
MA,6/27/19,Infused (non-edible),77153.56,0,77153.56
MA,1/14/20,Infused (non-edible),12906.05,0,12906.05
MA,11/20/18,Infused (edible),73574.16,0,73574.16
MA,12/31/19,Infused Pre-Rolls,0,9935.86,9935.86
MA,9/2/20,Infused (non-edible),12195.71,0,12195.71
MA,5/26/21,Concentrate (Each),196565.26,0,196565.26
MA,3/21/20,Infused Pre-Rolls,0,10666.3,10666.3
MA,3/30/20,Vape Product,550,0,550
MA,11/21/20,Buds,0,1478393.49,1478393.49
MA,5/15/21,Buds,0,1862990.54,1862990.54
MA,5/1/19,Shake/Trim (by strain),0,5296.84,5296.84
MA,1/15/20,Shake/Trim,0,165,165
MA,5/28/20,Concentrate (Each),133286.82,0,133286.82
MA,6/3/20,Infused Pre-Rolls,0,7761.38,7761.38
MA,1/1/19,Infused (edible),11503.73,0,11503.73
MA,12/28/18,Concentrate,560.02,2880,3440.02
MA,1/20/19,Shake/Trim (by strain),0,7249.56,7249.56
MA,3/29/19,Raw Pre-Rolls,0,14988.25,14988.25
MA,10/21/19,Kief,0,2377.7,2377.7
MA,8/27/20,Kief,0,4786.83,4786.83
MA,2/23/20,Buds,0,777958.11,777958.11
MA,6/28/19,Infused (edible),246324.68,0,246324.68
MA,7/31/19,Concentrate,0,1251.24,1251.24
MA,12/29/19,Infused Pre-Rolls,0,4705.38,4705.38
MA,6/13/19,Infused (non-edible),62275.82,0,62275.82
MA,8/26/20,Infused Pre-Rolls,0,10704.1,10704.1
MA,4/2/19,Concentrate,0,1774.32,1774.32
MA,7/25/20,Raw Pre-Rolls,0,286556.98,286556.98
MA,9/6/20,Infused (edible),387972.83,0,387972.83
MA,2/3/21,Infused Pre-Rolls,0,8854.64,8854.64
MA,4/10/19,Infused (non-edible),24632.96,0,24632.96
MA,4/12/19,Infused (edible),191735.53,0,191735.53
MA,5/12/21,Concentrate,0,12914.51,12914.51
MA,6/3/21,Vape Product,755189.04,0,755189.04
MA,3/25/21,Infused Beverage,21372.85,0,21372.85
MA,2/9/21,Shake/Trim,0,596.68,596.68
MA,7/18/20,Concentrate (Each),169621.24,0,169621.24
MA,8/20/20,Kief,0,8228.85,8228.85
MA,12/20/19,Buds,0,1235063.23,1235063.23
MA,5/21/21,Infused Beverage,49752.53,0,49752.53
MA,9/5/20,Buds,0,1579250.21,1579250.21
MA,9/21/19,Concentrate,0,7892.38,7892.38
MA,10/3/19,Infused (edible),265867.44,0,265867.44
MA,7/9/19,Concentrate,5022.01,4563.7,9585.71
MA,2/10/20,Shake/Trim (by strain),0,8862.6,8862.6
MA,12/2/20,Concentrate (Each),130112.26,0,130112.26
MA,1/3/20,Kief,0,920,920
MA,10/8/19,Kief,0,2976.92,2976.92
MA,9/18/20,Infused (edible),469129.17,0,469129.17
MA,1/17/21,Infused (non-edible),12675.11,0,12675.11
MA,10/21/20,Concentrate,0,32604.37,32604.37
MA,9/10/19,Concentrate (Each),341145.42,0,341145.42
MA,1/8/20,Infused (edible),217073.58,0,217073.58
MA,1/15/19,Shake/Trim (by strain),0,5074.56,5074.56
MA,12/8/20,Concentrate,0,34245.94,34245.94
MA,7/9/20,Shake/Trim,0,13.5,13.5
MA,2/5/20,Concentrate,0,13545.01,13545.01
MA,9/28/19,Concentrate (Each),155398.12,0,155398.12
MA,1/10/21,Infused Pre-Rolls,0,10281.32,10281.32
MA,10/19/20,Shake/Trim,0,570,570
MA,6/11/19,Concentrate,0,5703.86,5703.86
MA,7/1/20,Kief,0,4263,4263
MA,7/12/20,Vape Product,339570.92,0,339570.92
MA,5/20/19,Raw Pre-Rolls,0,15545.01,15545.01
MA,1/7/21,Concentrate (Each),163964.98,0,163964.98
MA,6/28/20,Kief,0,3035.72,3035.72
MA,4/17/21,Concentrate (Each),346780.41,0,346780.41
MA,1/23/21,Kief,0,2920.67,2920.67
MA,10/19/20,Concentrate (Each),133190.88,0,133190.88
MA,1/18/21,Concentrate,0,32906.7,32906.7
MA,11/9/20,Concentrate (Each),124640.59,0,124640.59
MA,8/2/19,Concentrate (Each),574161.99,0,574161.99
MA,12/18/18,Infused (non-edible),33149.48,0,33149.48
MA,4/9/21,Concentrate,0,20716.39,20716.39
MA,10/5/19,Buds,0,1066307.26,1066307.26
MA,2/21/19,Infused (edible),65752.05,0,65752.05
MA,4/24/21,Buds,0,1802087.79,1802087.79
MA,4/15/21,Infused (non-edible),10113.1,0,10113.1
MA,11/15/20,Infused (non-edible),11561.74,0,11561.74
MA,7/15/19,Kief,0,630,630
MA,3/16/21,Infused Pre-Rolls,0,10643.63,10643.63
MA,6/15/19,Infused (non-edible),102445.67,0,102445.67
MA,2/10/19,Infused (non-edible),34000,0,34000
MA,7/4/20,Infused Pre-Rolls,0,6498.24,6498.24
MA,2/13/21,Buds,0,1768284,1768284
MA,1/30/21,Kief,0,3249.36,3249.36
MA,11/12/20,Kief,0,4560.52,4560.52
MA,10/1/20,Vape Product,488404.14,0,488404.14
MA,8/16/19,Infused (edible),259711.17,0,259711.17
MA,1/16/20,Kief,0,1581.25,1581.25
MA,1/17/21,Vape Product,562123.67,0,562123.67
MA,7/1/20,Buds,0,1117162.27,1117162.27
MA,5/2/21,Infused Pre-Rolls,0,15853.37,15853.37
MA,2/4/19,Concentrate,12249.23,1958,14207.23
MA,2/29/20,Infused (non-edible),23670.32,0,23670.32
MA,6/30/19,Raw Pre-Rolls,0,38662.67,38662.67
MA,6/18/20,Concentrate,0,16344.16,16344.16
MA,10/5/20,Vape Product,395980.72,0,395980.72
MA,7/9/20,Kief,0,4127.54,4127.54
MA,12/17/18,Concentrate,199.87,4695.46,4895.33
MA,9/8/20,Concentrate,0,22665.2,22665.2
MA,7/17/20,Infused (non-edible),13884.4,0,13884.4
MA,4/15/19,Infused (non-edible),19371.22,0,19371.22
MA,10/11/19,Infused (edible),405436.09,0,405436.09
MA,1/16/21,Raw Pre-Rolls,0,384554.68,384554.68
MA,6/17/20,Raw Pre-Rolls,0,154549.74,154549.74
MA,12/14/20,Concentrate (Each),120670.48,0,120670.48
MA,8/4/20,Concentrate,0,22985.73,22985.73
MA,3/24/20,Raw Pre-Rolls,0,75998.36,75998.36
MA,4/24/19,Concentrate,0,6170.33,6170.33
MA,2/15/20,Raw Pre-Rolls,0,265149.47,265149.47
MA,2/12/21,Infused Pre-Rolls,0,15656.62,15656.62
MA,1/1/21,Concentrate,0,34908.85,34908.85
MA,1/22/20,Infused (non-edible),10527.38,0,10527.38
MA,9/3/20,Infused Pre-Rolls,0,11381,11381
MA,11/23/19,Infused (non-edible),15887.8,0,15887.8
MA,9/12/19,Infused (edible),211694.05,0,211694.05
MA,2/25/21,Vape Product,551828.09,0,551828.09
MA,11/17/19,Buds,0,784649.44,784649.44
MA,3/10/21,Concentrate (Each),176694.31,0,176694.31
MA,12/10/20,Shake/Trim (by strain),0,9089.93,9089.93
MA,3/21/21,Buds,0,1393100.04,1393100.04
MA,2/29/20,Infused (edible),496634.32,0,496634.32
MA,2/11/19,Buds,14844,271377.61,286221.61
MA,12/26/19,Buds,0,1203391.1,1203391.1
MA,1/8/19,Infused (non-edible),19176.2,0,19176.2
MA,7/20/19,Infused (non-edible),81362.32,0,81362.32
MA,9/30/19,Infused (non-edible),7896.25,0,7896.25
MA,9/7/19,Kief,0,2286.86,2286.86
MA,7/31/20,Buds,0,1539308.11,1539308.11
MA,1/17/21,Infused (edible),478116.33,0,478116.33
MA,3/23/20,Raw Pre-Rolls,0,195148.25,195148.25
MA,4/9/21,Infused Beverage,39993.17,0,39993.17
MA,1/21/20,Infused (edible),197981.77,0,197981.77
MA,2/16/19,Concentrate (Each),336042.75,0,336042.75
MA,6/24/19,Infused (non-edible),62430.01,0,62430.01
MA,2/28/21,Infused Pre-Rolls,0,8058.7,8058.7
MA,9/7/20,Raw Pre-Rolls,0,227476.39,227476.39
MA,4/8/19,Concentrate (Each),243202.77,2160,245362.77
MA,7/22/20,Shake/Trim,0,710,710
MA,8/28/20,Buds,0,1558376.1,1558376.1
MA,6/23/19,Concentrate (Each),412648.3,840,413488.3
MA,3/26/19,Concentrate (Each),263683.92,0,263683.92
MA,8/4/20,Concentrate (Each),137178.98,0,137178.98
MA,5/20/21,Kief,0,4821.48,4821.48
MA,3/5/21,Buds,0,1697404.87,1697404.87
MA,4/25/21,Kief,0,3668.38,3668.38
MA,6/21/19,Concentrate,0,5778.5,5778.5
MA,5/7/21,Kief,0,3981.89,3981.89
MA,4/4/21,Infused (non-edible),7722.99,0,7722.99
MA,9/3/19,Concentrate (Each),399913.73,0,399913.73
MA,12/7/18,Concentrate (Each),121723.1,0,121723.1
MA,7/19/20,Concentrate,0,23069.02,23069.02
MA,12/2/18,Infused (edible),62461.75,0,62461.75
MA,4/23/19,Buds,11186.98,412894.16,424081.14
MA,4/28/19,Shake/Trim,0,1282.5,1282.5
MA,6/20/19,Buds,0,658840.23,658840.23
MA,4/30/21,Infused (non-edible),17159.12,0,17159.12
MA,3/22/20,Shake/Trim (by strain),0,7849.75,7849.75
MA,4/21/19,Infused Pre-Rolls,0,18,18
MA,1/17/20,Vape Product,339192.26,0,339192.26
MA,6/11/20,Infused Pre-Rolls,0,11520,11520
MA,10/30/20,Infused Pre-Rolls,0,19334.21,19334.21
MA,2/17/21,Kief,0,3450.5,3450.5
MA,5/11/21,Infused (edible),362284.74,0,362284.74
MA,7/29/20,Concentrate (Each),152939.19,0,152939.19
MA,2/21/20,Vape Product,409507.98,0,409507.98
MA,12/23/20,Shake/Trim,0,2129,2129
MA,9/15/20,Concentrate (Each),170789.27,0,170789.27
MA,7/30/19,Concentrate (Each),370335.5,0,370335.5
MA,12/16/20,Infused (non-edible),12548.13,0,12548.13
MA,2/21/21,Concentrate (Each),183970.24,0,183970.24
MA,9/11/19,Kief,0,1956.25,1956.25
